"sdpclass","si","install","plot","id","rgr.top","res.top","pred.top","reg.a","reg.b","top.a","top.b"
"1",17,2,11,465,0.43861039970128,0.00196381610955363,0.00349813410955363,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,466,0.375879916406701,0.00279507883539117,0.0044784311687245,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,468,0.762197390566554,0.00106420484802789,0.00447516051469456,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,471,0.762197390566554,0.00106420484802789,0.00447516051469456,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,472,0.655872609334188,0.0009640577835772,0.00280145611691053,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,474,0.241229120247218,0.00242685314394997,0.0031984004772833,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,478,0.499406451160138,0.0013510137674323,0.0026988237674323,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,481,0.466042801966413,0.00198218254164277,0.0037122498749761,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,482,0.545528622600364,0.00152645774283193,0.0033587544094986,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,487,0.164339301765243,0.0023401599097986,0.0028003709097986,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,374,0.670272806549145,0.00169615358593864,0.00514411191927197,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,379,0.845751615426155,0.00108054378382337,0.00700521945049004,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,380,0.507434092176534,0.00230545673596571,0.00468050406929904,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,381,0.636633229429898,0.00193958322773484,0.00533781122773484,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,385,0.378903600629478,0.00390878034431046,0.00629335534431046,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,387,1.09423821243069,-0.000554042947513426,0.00587917505248657,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,389,0.39030318660609,0.00415203055957972,0.00680999222624639,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,392,0.732058163337434,0.00158483019917134,0.00591482919917134,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,395,0.614672868576288,0.00205839969254772,0.00534195369254772,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,396,0.68901796020801,0.0014314274593372,0.0046029264593372,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,400,0.447074587192165,0.00333973152943535,0.00604011219610202,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,401,0.383106225024317,0.00470943966492273,0.00763411766492273,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,407,2.79344939633803,-0.00944709440393671,0.00526755559606329,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,410,0.790339869126758,0.000983572180160834,0.00469126951349416,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,412,0.452801028909416,0.00324810996049562,0.00593588462716229,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,414,0.745335125349296,0.0017676772634901,0.00694118993015677,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,419,0.183886628569491,0.00482717119917134,0.00591482919917134,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,425,0.666423739791102,0.00241474597441029,0.00723896230774362,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,427,0.530147208242253,0.00261935603209283,0.00557484403209283,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,428,0.69648073936497,0.00197506584921029,0.00650721751587696,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,429,0.865800996679168,0.000807844261694746,0.00601974859502808,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,435,0.466105810341557,0.00270354339830562,0.00506381873163895,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,436,0.405461836110754,0.00277121821312481,0.00466112754645814,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,440,0.560711398792854,0.00243559045698655,0.00554439712365322,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,443,0.598709416752739,0.00268046007483479,0.00667959874150146,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,444,0.529148258789155,0.00254441204685198,0.00540384971351865,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,453,0.597769835198802,0.00258282769879607,0.0064212680321294,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,454,0.527691178728054,0.00315483340816813,0.00667959874150146,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,461,0.78047385921382,0.00119011211674736,0.00542127745008069,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,462,0.511876792710064,0.0022963765460815,0.00470450187941483,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,463,0.247162616774545,0.0052255872634901,0.00694118993015677,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,467,0.672808132420099,0.00201014047594863,0.00614361380928196,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,475,0.1947437933732,0.00444770581339563,0.0055233424800623,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,476,0.616438349609717,0.00232761476082261,0.00606842409415594,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,479,0.634322958547975,0.00203163475611983,0.00555581708945316,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,483,0.565062609658612,0.0029550844207706,0.0067942754207706,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,484,0.582810931269687,0.00238363580789474,0.00571356247456141,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,373,0.612656376179338,0.00337381457302168,0.00871013323968834,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,377,0.354735914542247,0.00494520442314013,0.00766384575647346,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,382,0.674154752370782,0.00355028390104244,0.0108956135677091,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,386,0.937100203530184,0.0027198072150145,0.0432403182150145,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,388,0.664051200877794,0.00339981441747125,0.0101200374174713,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,390,0.826676412826198,0.00290625033435498,0.0167677716676883,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,394,1.06805881669974,-0.000670042891755937,0.00984505644157736,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,398,0.869705391537373,0.0018184904666876,0.0139567591333543,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,399,1.09474297384025,-0.00236151908165596,0.0249255325850107,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,408,0.511409588264324,0.00711130138652903,0.0145547297198624,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,409,1.12484272805655,-0.00269141437394496,0.0215584392927217,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,413,0.63552706404481,0.00350144150343619,0.00960686283676952,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,416,0.881693199939937,0.000919502024203453,0.00777218235753678,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,417,0.290035660302606,0.00643906950509745,0.00906956750509745,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,418,1.0191410524419,-0.000361168677350497,0.0188687993226495,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,421,1.07675468196568,-0.00122464321843883,0.0159552901148945,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,423,0.817068310814452,0.00276760804748709,0.0151291887141538,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,424,0.671048479273471,0.00274119617117002,0.00833313117117002,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,426,1.01772431317646,-0.000256598941755658,0.0144772290582443,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,430,1.07261133290031,-0.000981380671972575,0.0135155303280274,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,432,1.01625573555343,-0.00027499707422628,0.0169169259257737,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,437,1.11721045656416,-0.00149484472326199,0.0127535099434047,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,438,0.985730218476851,0.000202156756885443,0.0141667730902187,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,441,0.661094327217393,0.00263403669087011,0.00777218235753678,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,442,0.89344594131932,0.00111114008568736,0.0104279470856874,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,446,0.402002061316982,0.0088220676137631,0.0147526722804298,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,449,0.636732872044663,0.00338556061237503,0.00931975494570837,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,450,1.04158190879966,-0.00050897909547676,0.0122403975711899,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,451,0.600190736887175,0.00344574534325426,0.00861847300992093,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,455,0.818879011355967,0.00188872008568736,0.0104279470856874,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,457,0.589870659543597,0.00318760002420345,0.00777218235753678,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,459,1.03614568851476,-0.000460350413697056,0.0127359702529696,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,469,0.602048884027977,0.00616355163526677,0.0154882129686001,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,470,0.319803434413696,0.00667638868601163,0.0098153813526783,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,473,0.612535732110197,0.00542818360935558,0.0140095076093556,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,477,0.755962670553018,0.00201169925466352,0.00824340792133019,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,480,1.02740969039448,-0.000440964135116316,0.0160878918648837,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,485,0.692361853673711,0.00237865376957254,0.00773198576957254,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",17,2,11,486,0.745151404255344,0.00223306458748883,0.00876231858748883,0.0507502856328388,0.722965410594928,0.0476675423027328,0.592689529067216
"1",19,54,4,5027,0.694614082026197,0.000589963355129704,0.00193186168846303,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5029,0,0.000685857107024252,0.000685857107024252,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5032,0.748950658238449,0.000254776561170938,0.00101484656117094,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5033,1.06498227976176,-4.95484805541188e-05,0.000762492186112548,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5035,0.954167159320456,6.78052216012256e-05,0.00147940255493456,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5036,0.602834303806868,0.00105339131616717,0.0026522716495005,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5038,0.342374610259126,0.00157729176289647,0.00239846542956314,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5039,0.694614082026197,0.000589963355129704,0.00193186168846303,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5042,0.740552459406463,0.000408758525891072,0.0015754958592244,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5048,0.111111739774047,0.00213196776289647,0.00239846542956314,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5050,0.598228199963207,0.00104445513072456,0.00259962279739123,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5051,1.0458139902234,-8.3319528042729e-05,0.00181864813862394,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5052,1.21361221737964,-0.000182313035636139,0.000853476631030531,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5060,0.935798562557177,3.64958770326274e-05,0.000568458877032627,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5069,0.246121050846021,0.00139393088721044,0.0018490115538771,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5071,0.36965265247628,0.00105314799516372,0.00167074232849706,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5078,0.298641206513158,0.00110611284331733,0.00157709984331733,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5080,1.26040572456824,-0.000410268140775598,0.0015754958592244,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5083,0.355805978567949,0.00167466146405789,0.00259962279739123,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5084,0.598228199963207,0.00104445513072456,0.00259962279739123,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5085,0.498271965194747,0.00127838191993594,0.00254795791993594,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5086,0.1271871717957,0.00123686346269063,0.00141710046269063,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5095,0.610881085976148,0.00091496734424905,0.00235138234424905,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5103,0.410374202695074,0.0010318233230885,0.00174996298975517,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5104,0.708312674070455,0.000186983755459024,0.000641041755459024,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5107,1.10117552920136,-7.91793594567558e-05,0.000782593973876577,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5109,0.921103117801292,8.62002552255376e-05,0.00109256858855887,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5117,1.4919573906518,-0.000296038318745605,0.000601756014587729,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5122,0.820516634260399,0.000397218859224426,0.0022131235258911,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5123,0.919579997262263,0.000168577436705393,0.00209621277003872,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5124,0.263435788483624,0.00135527949832162,0.00184000183165495,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5125,1.21270022594657,-0.000188318270591394,0.000885369396075276,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5126,1.02902517108299,-7.07877741495146e-05,0.00243884089251716,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5127,0.846458485827256,0.000191261584758754,0.00124566691809208,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5129,0.78833985794461,0.000313130554934556,0.00147940255493456,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5136,0.31044414392276,0.000858956918092084,0.00124566691809208,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5137,0.626519804841761,0.000552527554934556,0.00147940255493456,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5138,0.384447218396453,0.000469354186112548,0.000762492186112548,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5140,0.584839366352635,0.000654083859224402,0.0015754958592244,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5144,0.277616964281479,0.00120624003216551,0.00166980669883218,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5145,0.129148784351753,0.00119908653897631,0.00137691320564298,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5149,1.79195055988033,-0.000676366535487383,0.000854051464512617,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5155,0.462562570074402,0.00128902509622981,0.00239846542956314,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5163,0,0.00259962279739123,0.00259962279739123,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5166,1.35006529651246,-0.00030902701860197,0.0008827696480647,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5169,0.454852105532386,0.000561672917759227,0.00103031291775923,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5172,0.926948577545598,0.000100917088843577,0.00138145275551025,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5175,1.00977484414574,-2.50405355827674e-05,0.00256173246441723,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5177,0.788528497929516,0.000187230396075276,0.000885369396075276,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5179,0.117677170447062,0.00178506967769429,0.00202314801102763,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5185,0.825499841337679,0.000230664592242121,0.00132185892557545,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5188,0.824909857014521,0.000354647791123837,0.00202551545779051,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5191,1.05806763395189,-7.1026665322499e-05,0.0012231713346775,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5195,0.758690742496402,0.000488204344360957,0.00202314801102763,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5196,0.475461671301072,0.00136360179739123,0.00259962279739123,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5198,0.604395782652807,0.000988186608732204,0.00249791727539887,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5200,0.347433772721268,0.00150172747909092,0.00230126447909092,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5205,0.404354685873434,0.00120648879112384,0.00202551545779051,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5211,1.36517591933048,-0.000639044343578158,0.00174996298975517,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5212,0.788528497929516,0.000187230396075276,0.000885369396075276,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5217,0.109575152613075,0.00222420760873221,0.00249791727539887,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5222,1.00954163379431,-2.42797487087065e-05,0.00254461125129129,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5223,1.03700059789296,-6.47496769114984e-05,0.00174996298975517,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5224,1.11559084950409,-0.00024516119524803,0.00212093947141864,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5228,0.468741698703734,0.000785944888267889,0.00147940255493456,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5229,1.08835428327358,-0.000139201807442268,0.0015754958592244,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5234,0.869286742776732,0.00015309688540925,0.00117124221874258,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5235,1.08987790347691,-9.87433119970251e-05,0.00109863835466964,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5236,0.354222393564643,0.000571751729408609,0.000885369396075276,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5239,0.602834303806868,0.00105339131616717,0.0026522716495005,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5245,1.15617541810476,-0.000301218114015819,0.00192871655265085,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5248,0.720145155705617,0.000465056736180587,0.00166177840284726,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5249,1.07123034260953,-0.000159062828272249,0.00223307683839442,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5250,0.257127312303972,0.00112721965477012,0.00151737932143679,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5255,1.54262914176677,-0.000413750480554122,0.000762492186112548,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5028,0.571193448622476,0.00211894224874652,0.00494148758207985,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5037,0.0904917785530062,0.00449432358207985,0.00494148758207985,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5040,1.3779179230262,-0.00156663514008182,0.00414543752658485,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
"1",19,54,4,5041,0.688614492642088,0.00144495133754775,0.00464039367088108,0.102190360026826,0.998626352202308,0.0933577487356202,0.903621833487679
