"aspect","elev","install","plot","spec","tag","time","id","rgr","method","corr","degree","sdp","si","hazPeriod","lambda"
315,260,4,1,"FD",52,5,715,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",53,5,716,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",54,5,717,0.88852425946958,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",55,5,718,1.03557697623775,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",56,5,719,0.551668757501563,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",57,5,720,0.977861271503681,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",58,5,721,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",60,5,723,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",61,5,724,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",62,5,725,0.957734416850416,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",63,5,726,1.1564822234184,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",64,5,727,2.52821701645091,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",66,5,729,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",68,5,731,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",70,5,733,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",71,5,734,10,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",72,5,735,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",74,5,737,1.57699208811409,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",76,5,739,1.32316545287383,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",77,5,740,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",78,5,741,1.00473958499579,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",82,5,745,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",83,5,746,1.26661960656193,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",84,5,747,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",85,5,748,0.795752698606387,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",86,5,749,0.805886233239651,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",87,5,750,1.27610267020311,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",88,5,751,0.749031477425868,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",90,5,753,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",91,5,754,0.891505844654269,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",94,5,757,0.736611730516308,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",95,5,758,3.97779578749531,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",96,5,759,0.958062500042993,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",98,5,761,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",99,5,762,0.753945071874435,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",100,5,763,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",101,5,764,0.508767473902033,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",102,5,765,0.812064442942054,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",103,5,766,0.549009085988484,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",104,5,767,0.564810194781092,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",105,5,768,1.48459733092072,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",107,5,770,2.20537210046188,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",108,5,771,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",109,5,772,0.858912927959335,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",110,5,773,1.20964495994574,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",111,5,774,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",113,5,776,0.77890990823525,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",114,5,777,1.05105120853732,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",116,5,778,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",117,5,779,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",119,5,781,0.707447056176129,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",120,5,782,0.827409675445412,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",121,5,783,0.614832116021081,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",122,5,784,0.181138621420164,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",126,5,788,1.04408728029542,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",127,5,789,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",128,5,790,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",129,5,791,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",130,5,792,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",131,5,793,0.463133360940207,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",133,5,795,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",250,5,798,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",251,5,799,0,"bs",0.562798036015488,1,2,1,1,Inf
315,260,4,1,"FD",3,6,666,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",5,6,668,1.11362961376216,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",6,6,669,1.52875216396056,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",7,6,670,1.40100491923784,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",8,6,671,1.32409504721706,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",9,6,672,1.44755926623704,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",13,6,676,0.959255256106926,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",18,6,681,1.03737544184702,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",19,6,682,1.01052458049372,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",26,6,689,1.07363996398001,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",27,6,690,0.679977465247151,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",28,6,691,0.715711007125319,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",29,6,692,1.71976844406325,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",34,6,697,0.688836761275181,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",38,6,701,1.50662400023878,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",39,6,702,0.456330089931836,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",40,6,703,4.24172130255875,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",43,6,706,0.99609519825097,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",48,6,711,3.22982764359135,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",49,6,712,1.18660294171284,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",50,6,713,0.698062937574392,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",51,6,714,1.38464074706131,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",53,6,716,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",54,6,717,0.697208283084207,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",55,6,718,1.00797392268824,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",56,6,719,0.488085996220636,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",57,6,720,0.989331699681467,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",61,6,724,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",62,6,725,1.67714131446093,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",63,6,726,1.32053968865494,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",64,6,727,2.91410801351779,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",74,6,737,1.35563348457514,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",76,6,739,1.21051141088992,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",78,6,741,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",82,6,745,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",83,6,746,1.11512096680411,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",84,6,747,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",85,6,748,0.754117066526539,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",87,6,750,2.26444548178209,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",88,6,751,0.734363004182248,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",91,6,754,1.00797194051425,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",94,6,757,0.513293600382536,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",95,6,758,1.2529675745401,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",96,6,759,0.932819238265668,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",98,6,761,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",99,6,762,0.753566943105328,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",102,6,765,0.846218618247315,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",103,6,766,0.600538181124507,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",104,6,767,0.679840271366403,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",107,6,770,1.33997648859638,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",109,6,772,1.11170987101004,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",110,6,773,0.901054188246958,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",113,6,776,0.316770013705935,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",114,6,777,0.867394583931058,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",117,6,779,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",119,6,781,0.920739625453411,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",120,6,782,0.616157874501101,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",121,6,783,1.0581289963724,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",122,6,784,2.3516205680859,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",126,6,788,1.14346392759784,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",127,6,789,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",131,6,793,0.322514754175175,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",133,6,795,0,"bs",0.807090308787533,2,2,1,2,Inf
315,260,4,1,"FD",5,7,668,1.41282932462362,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",6,7,669,3.24584869680823,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",7,7,670,1.93050461647365,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",8,7,671,2.26061100891956,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",9,7,672,0.733562653552429,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",13,7,676,1.05555870151448,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",18,7,681,1.19494424192238,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",19,7,682,1.10629233776448,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",26,7,689,1.04988372079945,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",27,7,690,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",28,7,691,0.690457900783805,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",29,7,692,1.833512432925,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",34,7,697,0.659475922515132,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",38,7,701,1.82354746475215,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",39,7,702,0.690457900783805,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",40,7,703,6.15971700908508,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",43,7,706,1.62927660767092,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",48,7,711,5.81510512286078,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",49,7,712,1.28856273714164,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",50,7,713,0.685895236926648,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",51,7,714,1.46308760305132,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",54,7,717,0.777042791928229,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",55,7,718,0.527342042052093,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",56,7,719,0.221329086330515,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",57,7,720,0.641611239032631,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",63,7,726,0.991914185540698,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",64,7,727,2.63574750514843,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",74,7,737,1.88543586747728,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",76,7,739,1.29813271781474,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",78,7,741,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",82,7,745,0.228689252357368,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",83,7,746,1.82342699352163,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",84,7,747,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",85,7,748,0.701099850817164,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",87,7,750,1.6997816478527,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",88,7,751,0.364205123628693,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",91,7,754,1.24619857645822,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",94,7,757,0.474518970658656,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",95,7,758,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",96,7,759,0.874357378852987,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",98,7,761,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",99,7,762,0.836192808710029,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",102,7,765,1.03972258079519,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",103,7,766,0.595926321832815,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",104,7,767,0.873161451506475,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",107,7,770,0.565849717219342,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",109,7,772,1.05590488267687,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",110,7,773,0.743106259912008,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",113,7,776,0.332898115536428,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",114,7,777,0.654322413528914,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",117,7,779,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",119,7,781,0.93261784054856,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",120,7,782,0.455694715675481,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",121,7,783,0.911208696643947,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",122,7,784,0,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",126,7,788,1.24638957836296,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",127,7,789,1.00159699606602,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",131,7,793,0.670336857110682,"bs",0.763259572744985,3,2,1,3,Inf
315,260,4,1,"FD",133,7,795,0,"bs",0.763259572744985,3,2,1,3,Inf
360,260,4,17,"FD",1,5,805,1.57235522284441,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",2,5,806,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",4,5,808,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",5,5,809,1.07764329896096,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",6,5,810,1.38745862162958,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",7,5,811,0.149355590114437,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",8,5,812,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",9,5,813,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",10,5,814,1.30470658673931,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",11,5,815,0.791191041811451,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",12,5,816,1.06375570760058,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",13,5,817,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",14,5,818,1.27423630652198,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",17,5,821,0.74869616799626,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",18,5,822,0.987176831309662,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",19,5,823,0.571918899700976,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",21,5,825,1.00720633717176,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",22,5,826,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",23,5,827,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",28,5,832,1.02035975030347,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",31,5,835,1.03586018978723,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",32,5,836,0.71078651132453,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",33,5,837,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",34,5,838,2.75788986649436,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",38,5,842,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",39,5,843,0.930220064493499,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",40,5,844,0.790057471556385,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",42,5,846,2.01947174595712,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",43,5,847,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",44,5,848,0.431916976764474,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",45,5,849,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",46,5,850,1.23525463069839,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",47,5,851,1.01823797063251,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",49,5,852,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",52,5,853,0.856601846304667,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",54,5,855,0.833615372838841,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",55,5,856,1.00103266395198,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",56,5,857,1.1957735310182,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",57,5,858,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",58,5,859,0.988059364088614,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",59,5,860,0.798546266765271,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",60,5,861,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",62,5,863,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",63,5,864,1.09712234633628,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",64,5,865,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",67,5,868,1.62818110542715,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",68,5,869,0.580518673959981,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",69,5,870,1.19251800677611,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",70,5,871,0.956703242770086,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",72,5,873,1.29883421601694,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",74,5,875,1.86331198617043,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",75,5,876,1.42545826843157,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",76,5,877,2.73020192357377,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",78,5,879,1.46268132155361,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",79,5,880,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",81,5,882,1.15463681013472,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",82,5,883,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",84,5,885,2.08410998576084,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",85,5,886,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",87,5,888,2.67858095634322,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",90,5,891,1.08888443646496,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",93,5,894,0.46207604472043,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",94,5,895,0.668359568983602,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",95,5,896,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",96,5,897,0.962399838728847,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",97,5,898,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",98,5,899,0.710861689817358,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",99,5,900,0.798546266765271,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",100,5,901,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",106,5,906,0.732804653768993,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",108,5,908,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",109,5,909,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",110,5,910,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",112,5,912,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",113,5,913,0.656492702401009,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",115,5,915,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",116,5,916,0.983095210595337,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",117,5,917,4.20401545143717,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",241,5,920,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",242,5,921,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",500,5,924,0,"bs",0.295165433647101,3,1,1,1,Inf
360,260,4,17,"FD",1,6,805,0.988627749656381,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",5,6,809,0.698888972833743,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",6,6,810,1.23042621279762,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",7,6,811,1.24613331422124,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",8,6,812,0,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",10,6,814,0.868877378943375,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",11,6,815,0,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",12,6,816,0.891108575067347,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",14,6,818,1.25437282323624,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",17,6,821,0.573707301584211,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",18,6,822,1.44172004275332,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",19,6,823,0.542570132164092,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",21,6,825,1.01644325313727,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",28,6,832,0.842326661354148,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",32,6,836,0.793552404483657,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",33,6,837,0,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",34,6,838,1.90348297714779,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",39,6,843,1.04512482673597,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",40,6,844,0.58703450878136,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",42,6,846,1.26473560038184,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",46,6,850,0.540421480929632,"bs",0.113244034269005,2,2,1,2,Inf
360,260,4,17,"FD",47,6,851,0.96373697274971,"bs",0.113244034269005,2,2,1,2,Inf
